Recipient APHP_F1 APHP_F10 APHP_F2 APHP_F3 APHP_F4 APHP_F5 APHP_F6 APHP_F7 APHP_F8 APHP_F9 APHP_M1 APHP_M10 APHP_M2 APHP_M3 APHP_M5 APHP_M6 APHP_M7 APHP_M8 APHP_M9 APLP_F1 APLP_F10 APLP_F2 APLP_F3 APLP_F4 APLP_F5 APLP_F6 APLP_F7 APLP_F8 APLP_M1 APLP_M10 APLP_M2 APLP_M3 APLP_M4 APLP_M5 APLP_M6 APLP_M7 APLP_M8 APLP_M9 GH1 GH10 GH11 GH12 GH13 GH14 GH15 GH17 GH18 GH19 GH2 GH20 GH3 GH4 GH5 GH6 GH7 GH8 GH9 GL1 GL10 GL11 GL12 GL13 GL14 GL15 GL16 GL17 GL18 GL19 GL2 GL20 GL5 GL6 GL7 GL8 GL9 LMD_F11 LMD_F12 LMD_F13 LMD_F14 LMD_F15 LMD_F16 LMD_F17 LMD_F19 LMD_F20 LMD_F21 LMD_M08 LMD_M09 LMD_M1 LMD_M10 LMD_M2 LMD_M3 LMD_M4 LMD_M5 LMD_M6 LMD_M7 LO1 LO10 LO11 LO12 LO13 LO15 LO16 LO17 LO18 LO19 LO2 LO20 LO21 LO22 LO3 LO4 LO5 LO6 LO7 LT_F16 LT_F18 LT_F19 LT_F23 LT_F24 LT_M1 LT_M11 LT_M12 LT_M14 LT_M15 LT_M5 LT_M8 UMD_F09 UMD_F10 UMD_F11 UMD_F12 UMD_F13 UMD_F14 UMD_F15 UMD_F16 UMD_M1 UMD_M2 UMD_M3 UMD_M4 UMD_M5 UMD_M6 UMD_M7 UMD_M8 UQ1 UQ10 UQ11 UQ12 UQ13 UQ14 UQ15 UQ16 UQ17 UQ18 UQ19 UQ2 UQ20 UQ3 UQ4 UQ5 UQ6 UQ7 UQ8 UQ9 UT_F11 UT_F14 UT_F15 UT_F16 UT_F18 UT_F19 UT_F21 UT_M10 UT_M2 UT_M3 UT_M4 UT_M7 UT_M8 UT_M9
LO4 4.433546 4.404119 4.531917 4.470178 4.51136 4.210705 4.339976 4.301318 4.500575 4.405076 4.342177 4.274851 4.553444 4.323143 4.464291 4.43101 4.480455 4.279587 4.626611 3.884588 3.936048 3.96089 4.061639 4.010668 4.175575 4.031442 3.771725 3.797381 3.86368 3.996792 3.990218 3.932246 3.878526 3.896181 3.918309 3.979029 3.949693 4.144584 3.881679 3.83279 4.107386 3.772093 3.893544 3.984026 4.042363 3.883112 4.057736 3.971127 3.887517 3.826194 3.835837 3.777021 3.810481 4.094501 3.963143 3.797611 3.994242 3.571795 3.573977 3.571404 3.680774 3.486338 3.485139 3.586636 3.570634 3.572494 3.670222 3.578624 3.59677 3.598279 3.583284 3.49141 3.713593 3.586 3.592397 6.455725 6.399981 6.550026 6.460174 6.4066 6.783468 6.475427 6.676335 6.815989 6.366435 6.366219 6.565618 6.506813 6.544817 6.430685 6.586012 6.819155 6.504619 6.461861 6.524715 11.580923 10.259851 8.93541 9.755109 10.789744 8.840491 10.391383 8.628623 7.751151 9.973054 9.546574 8.690749 9.629507 10.200883 10.005512 0 11.123065 10.828952 7.949648 3.778794 3.702309 3.699808 3.736372 3.68127 3.728171 3.744941 3.754544 3.812367 3.772767 3.804317 3.764992 6.652557 6.877278 6.695654 6.647474 6.659094 6.661486 6.709953 6.804488 6.674766 6.742985 6.664126 6.668095 6.673731 6.652175 6.675736 6.684684 8.185159 7.754791 7.531628 7.432746 7.907981 7.754506 7.964741 8.198615 7.918246 7.904675 7.747343 8.225808 8.003003 7.827959 7.481571 7.380579 7.599756 7.575461 7.356052 7.534103 3.542671 3.529799 3.537876 3.522036 3.53369 3.525909 3.540044 3.534319 3.534015 3.54952 3.534233 3.523268 3.549505 3.53548
LO5 4.324539 4.275103 4.204432 4.2275 4.373241 4.043335 4.14135 4.160135 4.277172 4.329771 4.093867 4.177294 4.336443 4.139854 4.228258 4.308324 4.38475 4.037218 4.521864 3.683434 3.739213 3.734417 3.828178 3.815262 3.971339 3.74016 3.605342 3.572947 3.75417 3.768386 3.756268 3.679328 3.720948 3.738319 3.703135 3.769481 3.836028 3.876929 3.609191 3.603723 3.876936 3.539021 3.643931 3.751354 3.750705 3.638987 3.843395 3.742479 3.719883 3.648877 3.585168 3.591066 3.555887 3.801441 3.754807 3.569885 3.75513 3.359567 3.378896 3.362218 3.481646 3.273533 3.279252 3.370653 3.365205 3.359828 3.485153 3.368437 3.382261 3.372882 3.376153 3.271049 3.494897 3.377278 3.380964 6.369005 6.378349 6.524898 6.492286 6.395604 6.645192 6.495834 6.698878 6.8094 6.376956 6.292622 6.484051 6.575132 6.50813 6.415192 6.500757 6.784406 6.438466 6.380296 6.483463 12.745076 11.225892 9.655049 10.773314 11.559303 9.497329 11.925339 9.66522 8.415921 10.766761 10.20988 9.698334 10.636178 10.964672 11.002043 10.150968 0 12.204187 8.681142 3.405134 3.425556 3.415539 3.402909 3.354175 3.371908 3.389863 3.439088 3.49397 3.423131 3.441638 3.438604 6.606271 6.952982 6.69897 6.651625 6.500081 6.570945 6.679742 6.648652 6.599477 6.584805 6.673086 6.539088 6.462503 6.639318 6.714016 6.490757 8.7762 8.280899 7.922123 8.008927 8.546465 7.956525 8.263987 8.964527 8.40251 8.383179 8.261557 9.062904 8.43315 8.056965 8.022649 8.047295 7.933005 7.974168 7.707527 8.074627 3.286053 3.282139 3.289527 3.284226 3.285331 3.279522 3.243862 3.284452 3.282517 3.286694 3.282407 3.286979 3.293815 3.283506
LO6 4.405732 4.3946 4.414516 4.353324 4.529923 4.137939 4.393938 4.324634 4.494073 4.331242 4.353082 4.382802 4.53535 4.352113 4.335682 4.481143 4.437779 4.260562 4.58618 3.856444 3.970891 3.925771 4.01341 4.029257 4.157981 4.0108 3.826508 3.823967 3.981343 3.998062 3.999697 3.92549 3.861363 3.903 3.914677 3.979157 3.90279 4.115921 3.939605 3.853101 4.164967 3.813859 3.923038 3.963611 4.035773 3.912752 4.13295 3.976332 3.929299 3.907316 3.866623 3.807205 3.822522 4.107264 4.053856 3.835409 4.061116 3.627898 3.654631 3.681729 3.75134 3.543423 3.537585 3.688941 3.632271 3.679721 3.744127 3.63459 3.704694 3.625311 3.695361 3.531363 3.778472 3.640174 3.711914 6.126722 6.093696 6.107173 6.105354 6.033789 6.441096 6.162076 6.218906 6.504619 6.068748 6.099898 6.109112 6.144981 6.214111 6.109676 6.129298 6.473174 6.089385 6.263932 6.097233 12.314884 11.31867 8.958091 10.314694 11.916006 9.120401 11.405861 9.044957 8.194556 10.657012 9.603823 9.524301 10.12527 11.297551 10.385476 9.907764 12.179141 0 8.126932 3.747547 3.724784 3.719087 3.753559 3.659302 3.690855 3.747307 3.756537 3.791988 3.741818 3.756204 3.73351 6.302448 6.577167 6.24966 6.250218 6.241153 6.180512 6.360588 6.261128 6.477318 6.285769 6.365287 6.244994 6.27731 6.31241 6.221738 6.637278 8.327467 7.857925 7.555789 7.465931 8.026006 7.695014 8.019025 8.471508 7.959154 7.919343 7.718141 8.592567 7.996394 7.88968 7.459254 7.58978 7.55369 7.605622 7.352511 7.620989 3.580373 3.567385 3.578683 3.564897 3.572629 3.56502 3.554746 3.57026 3.580711 3.59605 3.580843 3.575591 3.592363 3.586555
LO7 4.370615 4.453391 4.364567 4.363381 4.619713 4.219272 4.359015 4.292142 4.446659 4.505042 4.295153 4.283192 4.514542 4.274558 4.39914 4.507325 4.512938 4.286157 4.669488 3.885047 3.956996 3.959997 3.990532 4.005072 4.181512 3.966039 3.787237 3.788088 3.896246 4.016605 3.936293 3.850463 3.884849 3.890334 3.914389 3.946949 3.999176 4.124539 3.926913 3.95971 4.210236 3.922502 3.979981 4.064287 4.072253 3.968678 4.185365 4.060934 4.021036 3.961791 3.991787 3.915497 3.896502 4.134742 4.10942 3.884119 4.112718 3.704156 3.715816 3.698087 3.832722 3.616362 3.616484 3.712426 3.70812 3.708635 3.813487 3.703437 3.720488 3.712514 3.710065 3.622663 3.848837 3.724196 3.736745 6.706373 6.734212 6.681288 6.684785 6.597697 6.918176 6.653618 6.822941 6.974363 6.672091 6.705699 6.660662 6.602269 6.71078 6.708632 6.679319 6.80787 6.632257 6.758271 6.644962 9.638084 11.709077 8.346818 8.915053 9.290358 8.663361 9.825876 8.909323 8.210933 9.461197 9.197966 8.912865 9.854357 9.370847 8.449302 8.825323 9.945742 9.334464 0 3.643455 3.598141 3.639229 3.624487 3.557277 3.612273 3.662186 3.581578 3.679601 3.686935 3.66402 3.588717 6.774595 6.909972 6.802304 6.876191 6.797222 6.804707 6.945109 6.937959 6.860939 6.908542 6.929632 6.820116 6.850834 6.810754 6.734407 6.839481 7.8357 7.831259 7.695932 7.641868 7.892898 7.69304 8.02719 7.845215 7.899435 8.156698 7.675502 7.963207 7.892666 7.704798 7.577767 7.86164 7.829342 7.818436 7.662932 7.640911 3.424938 3.415639 3.422501 3.414425 3.423712 3.424287 3.442223 3.422077 3.427525 3.439962 3.424054 3.424622 3.4292 3.429197
LT_F16 4.98333 5.101962 5.521944 5.269217 5.287363 5.050513 5.368451 5.127385 5.151363 4.880713 5.373428 5.078374 5.182625 5.410011 5.08076 5.155501 5.028016 5.344043 4.849307 5.167305 5.210291 5.261018 5.129292 5.189194 4.926851 5.228948 5.163284 5.008471 5.146743 5.42746 5.213356 5.1905 5.13656 5.028283 4.992053 5.084199 5.063357 5.379398 5.236571 5.21578 5.287089 5.197374 5.277472 5.288664 5.206155 5.211533 5.041584 5.21454 5.196585 5.20372 5.279122 5.163954 5.286296 5.295338 5.076072 5.137713 4.921517 4.918526 4.910506 4.91102 4.782025 5.027242 4.99933 4.894741 4.902518 4.910139 4.781982 4.916314 4.886741 4.971875 4.920831 5.003288 4.780925 4.893557 4.907241 2.860976 2.862191 2.892482 2.872236 2.891484 2.964195 2.883192 2.914398 2.958666 2.886332 2.8811 2.896828 2.880564 2.877388 2.885785 2.879928 2.932021 2.875762 2.894834 2.881122 3.341691 3.481919 3.770994 3.668709 3.563785 3.362525 3.251441 3.497966 3.747562 3.32733 3.671416 3.365922 3.292623 3.258178 4.078398 3.636888 3.312199 3.635718 3.405106 0 15.003798 15.494699 15.913735 15.864972 15.404196 15.9012 15.830943 15.397235 15.113708 14.920506 15.907052 2.905861 2.91262 2.893825 2.949617 2.913124 2.903668 2.92718 2.899037 2.90399 2.913277 2.985904 2.899526 2.939471 2.893615 2.891971 2.905053 3.137402 3.191085 3.181842 3.197073 3.286318 3.16048 3.181715 3.19344 3.18568 3.205679 3.364042 3.137257 3.306645 3.247041 3.229767 3.193137 3.151216 3.255114 3.235968 3.196008 12.202922 12.129135 12.130843 12.212487 12.309239 12.165914 12.225293 12.23215 12.228946 12.298848 12.195746 12.221659 12.276886 12.223668
LT_F18 4.924992 5.087174 5.437374 5.217849 5.172682 5.018214 5.39568 5.056586 5.070134 4.846811 5.315331 4.986578 5.129824 5.332825 5.007436 5.073927 4.910634 5.261777 4.80801 5.093405 5.141442 5.234832 5.047234 5.051908 4.850041 5.184367 5.138784 4.946882 5.101752 5.357178 5.158337 5.110708 5.057976 4.9667 4.9291 5.010132 4.983828 5.327031 5.175841 5.193484 5.281651 5.167405 5.292354 5.287419 5.124638 5.214324 5.011442 5.178478 5.191009 5.163879 5.214877 5.123057 5.204275 5.280877 5.108796 5.136769 4.877583 4.883372 4.868252 4.870166 4.747447 4.987261 4.965525 4.856906 4.875297 4.867608 4.759417 4.870487 4.86606 4.871146 4.894424 4.961976 4.755907 4.873316 4.879006 2.831224 2.816957 2.851924 2.823894 2.836752 2.910027 2.853929 2.854807 2.917582 2.856945 2.850244 2.840584 2.837119 2.832172 2.85868 2.85317 2.871685 2.830864 2.863453 2.826469 3.31693 3.414966 3.740262 3.631145 3.514887 3.353654 3.253091 3.407302 3.713887 3.285413 3.669186 3.327373 3.210016 3.293322 4.032657 3.548213 3.281469 3.589198 3.347308 14.497673 0 14.865627 15.531246 15.112429 18.287534 16.14707 16.319728 15.137942 14.307798 14.554564 15.267193 2.850473 2.862892 2.868116 2.868676 2.871405 2.836815 2.869078 2.858379 2.851348 2.862159 2.905329 2.845811 2.857937 2.841591 2.844133 2.865257 3.067261 3.119629 3.200813 3.15754 3.230811 3.107951 3.129591 3.200199 3.150253 3.137778 3.319195 3.192813 3.253863 3.211615 3.200012 3.167466 3.115374 3.189536 3.206987 3.136288 12.744658 12.800599 12.72178 12.827447 12.775659 12.784 12.687039 12.725372 12.721097 12.798496 12.755447 12.732952 12.78311 12.752238
LT_F19 4.944567 5.125648 5.437789 5.247614 5.267829 4.998957 5.357741 5.10326 5.119255 4.866564 5.398875 5.022405 5.157132 5.396886 5.081695 5.136042 5.044199 5.265107 4.798704 5.117074 5.139976 5.238365 5.102413 5.083556 4.873305 5.172836 5.101032 4.964889 5.095038 5.332973 5.202598 5.12429 5.071368 4.980997 5.15073 5.077556 5.084352 5.331778 5.255949 5.228237 5.285145 5.194945 5.267873 5.288531 5.180996 5.251633 5.052044 5.233435 5.165384 5.166512 5.273021 5.163324 5.274022 5.2917 5.114357 5.162885 4.943021 4.895138 4.877482 4.879418 4.756347 4.993584 4.977813 4.873079 4.879158 4.886336 4.768847 4.885141 4.876156 4.877378 4.901497 4.976499 4.759211 4.887832 4.88894 2.873548 2.875237 2.901908 2.881462 2.884002 2.936862 2.898094 2.926012 2.967965 2.894406 2.899596 2.886781 2.891516 2.895296 2.901843 2.892255 2.933979 2.870461 2.903554 2.873725 3.318172 3.442368 3.802702 3.664511 3.568856 3.365804 3.268843 3.443826 3.776893 3.342368 3.662696 3.352965 3.244646 3.275055 4.086591 3.567194 3.312238 3.597157 3.404973 15.168898 15.230004 0 15.892634 15.398347 15.550856 16.361835 16.635806 15.114007 15.077787 15.407732 16.129958 2.905246 2.908183 2.908992 2.924121 2.915935 2.900391 2.901167 2.912081 2.9022 2.911468 2.94552 2.907673 2.90473 2.887231 2.892933 2.912061 3.119774 3.188899 3.188238 3.179449 3.284338 3.160385 3.159857 3.186158 3.196606 3.200534 3.350599 3.137841 3.490068 3.265578 3.229696 3.194777 3.183356 3.247774 3.243042 3.190927 12.217089 12.331732 12.264627 12.311355 12.289229 12.188547 12.20562 12.208594 12.232851 12.240384 12.213489 12.14585 12.196309 12.383027
LT_F23 4.947328 5.047961 5.517468 5.222301 5.259437 5.00861 5.402853 5.061552 5.1359 4.878043 5.387584 5.01271 5.183376 5.402207 5.083042 5.120967 4.981141 5.266424 4.801652 5.091637 5.192695 5.22744 5.096895 5.064295 4.890837 5.164466 5.170899 4.957415 5.101473 5.273903 5.175289 5.133091 5.07368 4.981959 4.937342 5.068289 5.02965 5.352864 5.264459 5.293922 5.299022 5.216116 5.2865 5.291968 5.192504 5.284448 5.040253 5.213415 5.200892 5.192635 5.323834 5.185982 5.294252 5.292024 5.108577 5.181856 5.055923 4.880592 4.86695 4.866335 4.734746 4.991642 4.973596 4.851083 4.869908 4.870127 4.737103 4.864835 4.856696 4.859655 4.885746 4.979531 4.723906 4.868171 4.880097 2.852927 2.85017 2.887389 2.865631 2.880086 2.955243 2.865923 2.899907 2.953458 2.862898 2.870504 2.888486 2.875908 2.862748 2.870623 2.870219 2.925659 2.86463 2.87343 2.87491 3.310034 3.444225 3.769319 3.651947 3.556688 3.337494 3.290125 3.455081 3.745286 3.318383 3.659027 3.349287 3.24376 3.316611 4.079685 3.585205 3.301727 3.631659 3.386445 15.447393 15.623904 15.682615 0 15.29194 15.459106 16.445702 16.482343 15.462695 15.118192 15.17718 16.183454 2.900883 2.909031 2.909451 2.942369 2.920707 2.918229 2.924904 2.886601 2.896092 2.918 2.935079 2.918332 2.9383 2.900434 2.914288 2.902058 3.117669 3.200884 3.243748 3.187351 3.266721 3.136661 3.159264 3.233736 3.193627 3.193005 3.339026 3.185203 3.285623 3.236577 3.2251 3.180129 3.155507 3.237497 3.221448 3.191834 12.32357 12.36776 12.273325 12.321949 12.203879 12.226514 12.172644 12.297421 12.230121 12.228393 12.30636 12.237527 12.276089 12.236886
LT_F24 4.903503 5.032811 5.375371 5.200423 5.2251 4.975917 5.309083 5.062812 5.029988 4.860634 5.308667 4.964757 5.086008 5.324766 4.998773 5.068978 4.901745 5.201267 4.755567 5.054439 5.142741 5.232028 5.084238 5.038392 4.859635 5.127637 5.133092 4.943005 5.075739 5.299629 5.124452 5.141621 5.04679 4.951464 4.941451 5.048463 5.0178 5.27635 5.18746 5.152665 5.213977 5.173395 5.236034 5.231983 5.134737 5.175259 4.973214 5.154097 5.181495 5.153585 5.203617 5.103638 5.187769 5.224629 5.067096 5.14237 4.887844 4.923046 4.912829 4.912899 4.781495 5.022914 5.00812 4.899663 4.903822 4.915313 4.803336 4.912664 4.913087 4.906148 4.936791 5.00461 4.785444 4.914591 4.914903 2.824181 2.816743 2.834437 2.818718 2.833494 2.897362 2.858314 2.866604 2.924382 2.83497 2.841351 2.827756 2.819007 2.827942 2.856002 2.832676 2.872379 2.814292 2.870878 2.819554 3.270938 3.404438 3.761968 3.600477 3.515184 3.32477 3.198981 3.413865 3.701219 3.282327 3.635602 3.293521 3.231884 3.229312 3.998024 3.538958 3.242315 3.541437 3.324069 15.58706 15.197722 15.325033 15.329843 0 15.202597 15.699268 15.718748 14.883536 14.790266 15.091695 15.261751 2.861919 2.876605 2.874442 2.885329 2.87244 2.849945 2.870186 2.859232 2.853006 2.878299 2.911765 2.861993 2.870179 2.850199 2.858819 2.859847 3.072199 3.119831 3.116875 3.128123 3.219031 3.120301 3.108572 3.131054 3.135776 3.129496 3.304992 3.0919 3.240396 3.213869 3.178379 3.13655 3.108765 3.186445 3.18045 3.125831 12.915058 12.955889 12.86615 12.828828 12.939091 12.985855 13.074305 13.071686 12.880032 13.121286 12.958926 13.035935 12.966242 13.157192
LT_M1 4.935298 5.050084 5.427003 5.177245 5.213816 5.012607 5.317901 5.074613 5.079352 4.850708 5.374848 4.974032 5.129297 5.411481 5.002989 5.078485 4.923693 5.290622 4.791917 5.104447 5.177312 5.248393 5.076638 5.105211 4.903642 5.164077 5.169527 4.96717 5.096491 5.341428 5.179147 5.132449 5.099921 4.971981 4.970756 5.061615 5.043482 5.327387 5.188732 5.21669 5.280717 5.198014 5.272633 5.248377 5.175903 5.207448 5.007001 5.159841 5.175578 5.157712 5.20332 5.116713 5.204034 5.2453 5.065502 5.135186 4.914969 4.920443 4.899625 4.909933 4.793949 5.024732 5.002605 4.908061 4.916594 4.914479 4.786915 4.90506 4.918865 4.905441 4.937852 5.004746 4.794751 4.918073 4.926817 2.874815 2.850074 2.858371 2.842242 2.873202 2.914276 2.889541 2.88107 2.939669 2.874447 2.891658 2.876575 2.869159 2.859397 2.89121 2.877129 2.899604 2.850251 2.886727 2.866294 3.318568 3.448032 3.744763 3.611905 3.528086 3.355545 3.225775 3.457707 3.730696 3.301999 3.654261 3.323135 3.24895 3.251515 4.027195 3.573899 3.271496 3.585468 3.375158 15.062592 18.660493 15.353921 15.505384 15.199828 0 16.015001 16.236111 14.811764 14.809157 14.927622 15.667443 2.869079 2.890756 2.883206 2.901631 2.885514 2.87071 2.902092 2.876275 2.870001 2.883644 2.922561 2.876998 2.885435 2.87805 2.864377 2.883393 3.102264 3.133883 3.166572 3.174339 3.241598 3.130027 3.141553 3.161871 3.172796 3.166668 3.319276 3.112017 3.260471 3.226463 3.22126 3.197992 3.142674 3.23382 3.208671 3.174715 12.445175 12.514095 12.314123 12.364185 12.396468 12.46087 12.463101 12.443843 12.401443 12.413963 12.432943 12.539123 12.274637 12.503581
LT_M11 4.883835 5.078824 5.367253 5.207615 5.206713 5.048987 5.366789 5.060695 5.019453 4.884314 5.369924 4.940263 5.092101 5.363277 5.00931 5.082762 4.900859 5.289158 4.818009 5.097701 5.115707 5.200479 5.055959 5.121939 4.908828 5.162901 5.126743 4.964344 5.054973 5.339699 5.131218 5.128293 5.058005 4.930375 4.944354 5.034874 5.019375 5.314046 5.160054 5.180534 5.271979 5.162618 5.238065 5.233459 5.18272 5.148917 5.016244 5.147173 5.167499 5.151674 5.190179 5.103632 5.192002 5.237215 5.069475 5.102843 4.928626 4.902828 4.891265 4.903923 4.74537 4.979467 4.991096 4.851867 4.887511 4.890723 4.786281 4.86193 4.904432 4.857159 4.892668 4.993198 4.776874 4.893354 4.891257 2.858379 2.853742 2.885765 2.845503 2.869369 2.934006 2.887769 2.891594 2.948478 2.879623 2.884683 2.888044 2.883534 2.863596 2.880966 2.867187 2.907516 2.863001 2.890398 2.871461 3.309226 3.422988 3.764267 3.632456 3.553314 3.341123 3.276501 3.414966 3.738175 3.308565 3.666309 3.32988 3.225375 3.314741 4.041453 3.571614 3.275165 3.612865 3.386104 14.92541 15.591291 15.555851 15.832963 15.176589 15.557375 0 17.980737 15.396237 15.588656 15.135205 16.498327 2.895096 2.897825 2.904447 2.919333 2.905245 2.892396 2.907839 2.897106 2.89992 2.886791 2.935032 2.891855 2.910985 2.88208 2.893794 2.903259 3.117545 3.156498 3.211083 3.168457 3.2526 3.122912 3.12764 3.241466 3.180089 3.179604 3.357891 3.175855 3.258765 3.242086 3.199631 3.181655 3.14457 3.234789 3.195712 3.166015 12.375703 12.40999 12.749971 12.58786 12.37462 12.309021 12.280132 12.260615 12.359442 12.285419 12.454974 12.332407 12.494886 12.291722
LT_M12 4.894238 5.087348 5.419696 5.181131 5.151997 5.050012 5.38172 5.098292 5.045288 4.876401 5.379161 4.961771 5.103877 5.393479 4.99443 5.075286 4.906086 5.217524 4.793276 5.059817 5.136117 5.233832 5.073068 5.06582 4.864146 5.128588 5.13963 4.954605 5.128056 5.310977 5.130205 5.132053 5.065508 4.952309 4.947071 5.03943 5.012736 5.293978 5.222123 5.172422 5.242439 5.149905 5.260152 5.23265 5.1581 5.18324 5.018632 5.140637 5.169013 5.14656 5.148853 5.103277 5.166034 5.204856 5.127703 5.096743 4.902959 4.925963 4.938477 4.924128 4.793583 5.038961 5.016925 4.905789 4.912323 4.930636 4.803641 4.937741 4.890532 4.921901 4.93805 5.009625 4.799227 4.910549 4.93193 2.858535 2.850923 2.863837 2.859104 2.870659 2.913252 2.889792 2.908294 2.943527 2.860204 2.884778 2.871429 2.873996 2.869942 2.883643 2.867873 2.908409 2.857595 2.909724 2.864523 3.315938 3.441872 3.769778 3.627269 3.555816 3.33595 3.232238 3.434976 3.734082 3.312734 3.674342 3.307294 3.265763 3.25188 4.061031 3.593891 3.299098 3.618995 3.336135 14.707059 15.83171 15.636905 15.702168 15.127169 15.551968 17.700595 0 15.532192 14.894956 14.982141 16.898792 2.899249 2.89698 2.905706 2.90033 2.887331 2.88354 2.891327 2.886186 2.873068 2.892003 2.925722 2.890902 2.895295 2.886586 2.877701 2.90067 3.113041 3.143037 3.155301 3.166256 3.257203 3.156594 3.134557 3.176289 3.17123 3.168349 3.354907 3.163344 3.278002 3.249958 3.22523 3.178406 3.144624 3.230953 3.191604 3.155458 12.396246 12.468918 12.839678 12.677476 12.399333 12.394599 12.304583 12.331306 12.242372 12.242999 12.383351 12.289478 12.626211 12.365545
LT_M14 4.932256 5.123282 5.507409 5.266746 5.310994 5.102976 5.380474 5.143027 5.12965 4.905751 5.412775 5.055305 5.138899 5.388803 5.089195 5.119268 4.971246 5.275627 4.911242 5.109386 5.15974 5.275181 5.134127 5.114481 4.949542 5.130289 5.151322 4.975551 5.125315 5.320846 5.161089 5.165619 5.091518 4.984802 5.004 5.073939 5.054668 5.368261 5.272879 5.266832 5.321443 5.223728 5.32749 5.333139 5.203357 5.246773 5.101797 5.268087 5.206362 5.274779 5.303998 5.205498 5.28881 5.284254 5.130988 5.190546 4.971086 4.914014 4.900494 4.894789 4.777575 5.027677 5.005765 4.896638 4.904285 4.902166 4.780742 4.899055 4.899633 4.897594 4.921871 4.99797 4.779717 4.911513 4.912939 2.912745 2.914858 2.944479 2.906761 2.928895 3.008831 2.935465 2.944342 3.017551 2.937135 2.935489 2.932573 2.929536 2.913858 2.932755 2.932294 2.964926 2.918323 2.939784 2.922222 3.371386 3.535846 3.884041 3.757501 3.633824 3.442091 3.322931 3.548319 3.829888 3.391907 3.758017 3.417055 3.326507 3.314754 4.170505 3.674924 3.384399 3.681207 3.455027 15.028536 15.302569 14.967904 15.69544 14.957227 14.968206 16.084098 16.756048 0 14.690715 14.996218 15.894231 2.940505 2.983357 2.948138 2.979149 2.985947 2.953048 2.949581 2.946686 2.939905 2.968512 2.98797 2.943555 2.94355 2.942231 2.941259 2.950583 3.186827 3.243516 3.230956 3.241339 3.350543 3.201971 3.200807 3.285656 3.254068 3.26149 3.42605 3.203681 3.344107 3.329307 3.288545 3.268723 3.204713 3.293481 3.276136 3.251426 11.992232 12.049293 12.152895 12.103124 12.111358 12.018162 12.005415 11.978219 11.970351 12.007398 12.068732 11.984528 12.156951 12.048041
LT_M15 4.976722 5.162538 5.587948 5.304201 5.270383 5.088969 5.418215 5.140141 5.162239 4.923005 5.41766 5.080915 5.149945 5.44496 5.070959 5.183071 5.067591 5.365734 4.857523 5.101251 5.203128 5.279136 5.115204 5.155758 4.92984 5.244946 5.171102 5.056806 5.152879 5.407848 5.227874 5.149321 5.149594 5.042721 5.023381 5.10124 5.083737 5.40511 5.227049 5.242737 5.254488 5.186444 5.271899 5.262722 5.19964 5.235852 5.101455 5.241327 5.203498 5.190149 5.221555 5.164836 5.242751 5.269527 5.113336 5.129173 4.979046 4.924881 4.912758 4.932575 4.789436 5.0229 5.024059 4.9296 4.916852 4.912745 4.804325 4.91474 4.909924 4.891961 4.93671 5.034089 4.789457 4.934761 4.918244 2.880842 2.890125 2.901848 2.887064 2.901423 2.980368 2.903544 2.927452 2.994179 2.905638 2.904005 2.917095 2.895704 2.903646 2.900737 2.906942 2.949278 2.886459 2.915848 2.886897 3.363671 3.51969 3.837662 3.698235 3.570604 3.392558 3.291633 3.528738 3.823948 3.380687 3.718635 3.395435 3.307988 3.301418 4.143532 3.642057 3.347504 3.639173 3.457872 14.94038 14.712444 15.097151 15.438674 15.050846 14.993175 16.122193 15.744442 14.717412 0 15.126994 15.100732 2.912167 2.919483 2.938073 2.969573 2.926941 2.933304 2.946533 2.930505 2.917281 2.940619 2.949372 2.934308 2.935202 2.920848 2.921207 2.928138 3.181656 3.243289 3.229594 3.244146 3.319846 3.196415 3.19343 3.236074 3.258341 3.251758 3.401642 3.173621 3.317153 3.278479 3.271379 3.259656 3.199142 3.27741 3.286915 3.225716 12.308547 12.301578 12.192467 12.245434 12.208649 12.319026 12.381032 12.341531 12.254696 12.370977 12.291151 12.302241 12.151812 12.275007
